id_krs,nim,kode_matakuliah,semester
1315,240002932,MK04,Gasal 2023/2024
1316,240001995,MK05,Gasal 2023/2024
1317,240003977,MK06,Gasal 2023/2024
1318,240006708,MK05,Gasal 2023/2024
1319,240000089,MK09,Gasal 2023/2024
1320,240000708,MK03,Gasal 2023/2024
1321,240001385,MK02,Gasal 2023/2024
1322,240006919,MK04,Gasal 2023/2024
1323,240002804,MK01,Gasal 2023/2024
1324,240001425,MK03,Gasal 2023/2024
1325,240006550,MK09,Gasal 2023/2024
1326,240003643,MK09,Gasal 2023/2024
1327,240003250,MK07,Gasal 2023/2024
1328,240002132,MK05,Gasal 2023/2024
1329,240002619,MK05,Gasal 2023/2024
1330,240005357,MK05,Gasal 2023/2024
1331,240004163,MK03,Gasal 2023/2024
1332,240006479,MK08,Gasal 2023/2024
1333,240001776,MK06,Gasal 2023/2024
1334,240004893,MK04,Gasal 2023/2024
1335,240003767,MK03,Gasal 2023/2024
1336,240004968,MK08,Gasal 2023/2024
1337,240002967,MK07,Gasal 2023/2024
1338,240005554,MK06,Gasal 2023/2024
1339,240003765,MK06,Gasal 2023/2024
1340,240000216,MK07,Gasal 2023/2024
1341,240000365,MK05,Gasal 2023/2024
1342,240003786,MK06,Gasal 2023/2024
1343,240006573,MK06,Gasal 2023/2024
1344,240002643,MK10,Gasal 2023/2024
1345,240005301,MK01,Gasal 2023/2024
1346,240003062,MK07,Gasal 2023/2024
1347,240004822,MK05,Gasal 2023/2024
1348,240001629,MK08,Gasal 2023/2024
1349,240004421,MK05,Gasal 2023/2024
1350,240003091,MK02,Gasal 2023/2024
1351,240000868,MK10,Gasal 2023/2024
1352,240004469,MK04,Gasal 2023/2024
1353,240004525,MK08,Gasal 2023/2024
1354,240003204,MK01,Gasal 2023/2024
1355,240001109,MK01,Gasal 2023/2024
1356,240007150,MK07,Gasal 2023/2024
1357,240003466,MK03,Gasal 2023/2024
1358,240003865,MK07,Gasal 2023/2024
1359,240001830,MK10,Gasal 2023/2024
1360,240000108,MK08,Gasal 2023/2024
1361,240004027,MK03,Gasal 2023/2024
1362,240004214,MK05,Gasal 2023/2024
1363,240000403,MK09,Gasal 2023/2024
1364,240002283,MK08,Gasal 2023/2024
1365,240003256,MK04,Gasal 2023/2024
1366,240003057,MK09,Gasal 2023/2024
1367,240003044,MK07,Gasal 2023/2024
1368,240002802,MK03,Gasal 2023/2024
1369,240002289,MK05,Gasal 2023/2024
1370,240002601,MK05,Gasal 2023/2024
1371,240003074,MK08,Gasal 2023/2024
1372,240001608,MK01,Gasal 2023/2024
1373,240005373,MK01,Gasal 2023/2024
1374,240002456,MK04,Gasal 2023/2024
1375,240003760,MK01,Gasal 2023/2024
1376,240006631,MK05,Gasal 2023/2024
1377,240001495,MK08,Gasal 2023/2024
1378,240003701,MK02,Gasal 2023/2024
1379,240002600,MK02,Gasal 2023/2024
1380,240001757,MK02,Gasal 2023/2024
1381,240001815,MK03,Gasal 2023/2024
1382,240002259,MK06,Gasal 2023/2024
1383,240003868,MK10,Gasal 2023/2024
1384,240002598,MK08,Gasal 2023/2024
1385,240000163,MK06,Gasal 2023/2024
1386,240003958,MK01,Gasal 2023/2024
1387,240000786,MK06,Gasal 2023/2024
1388,240000648,MK03,Gasal 2023/2024
1389,240000522,MK04,Gasal 2023/2024
1390,240003072,MK08,Gasal 2023/2024
1391,240005258,MK07,Gasal 2023/2024
1392,240001042,MK08,Gasal 2023/2024
1393,240003287,MK08,Gasal 2023/2024
1394,240003885,MK01,Gasal 2023/2024
1395,240003393,MK08,Gasal 2023/2024
1396,240002277,MK06,Gasal 2023/2024
1397,240005906,MK05,Gasal 2023/2024
1398,240001088,MK09,Gasal 2023/2024
1399,240001563,MK01,Gasal 2023/2024
1400,240005290,MK09,Gasal 2023/2024
1401,240001773,MK08,Gasal 2023/2024
1402,240003904,MK08,Gasal 2023/2024
1403,240004176,MK05,Gasal 2023/2024
1404,240001826,MK01,Gasal 2023/2024
1405,240000205,MK08,Gasal 2023/2024
1406,240001136,MK10,Gasal 2023/2024
1407,240001971,MK09,Gasal 2023/2024
1408,240003839,MK07,Gasal 2023/2024
1409,240000931,MK10,Gasal 2023/2024
1410,240001767,MK10,Gasal 2023/2024
1411,240002957,MK05,Gasal 2023/2024
1412,240001884,MK05,Gasal 2023/2024
1413,240000572,MK09,Gasal 2023/2024
1414,240000483,MK09,Gasal 2023/2024
1415,240004778,MK02,Gasal 2023/2024
1416,240000831,MK09,Gasal 2023/2024
1417,240006917,MK07,Gasal 2023/2024
1418,240001542,MK10,Gasal 2023/2024
1419,240005566,MK10,Gasal 2023/2024
1420,240004297,MK04,Gasal 2023/2024
1421,240001923,MK02,Gasal 2023/2024
1422,240004682,MK01,Gasal 2023/2024
1423,240000728,MK09,Gasal 2023/2024
1424,240003379,MK09,Gasal 2023/2024
1425,240003717,MK10,Gasal 2023/2024
1426,240004725,MK02,Gasal 2023/2024
1427,240002957,MK10,Gasal 2023/2024
1428,240002485,MK05,Gasal 2023/2024
1429,240002990,MK05,Gasal 2023/2024
1430,240000235,MK08,Gasal 2023/2024
1431,240000085,MK09,Gasal 2023/2024
1432,240000597,MK06,Gasal 2023/2024
1433,240002384,MK03,Gasal 2023/2024
1434,240003875,MK04,Gasal 2023/2024
1435,240001585,MK03,Gasal 2023/2024
1436,240006487,MK09,Gasal 2023/2024
1437,240002785,MK03,Gasal 2023/2024
1438,240001564,MK02,Gasal 2023/2024
1439,240004519,MK10,Gasal 2023/2024
1440,240002088,MK02,Gasal 2023/2024
1441,240001806,MK03,Gasal 2023/2024
1442,240000444,MK07,Gasal 2023/2024
1443,240000780,MK07,Gasal 2023/2024
1444,240001568,MK08,Gasal 2023/2024
1445,240006079,MK01,Gasal 2023/2024
1446,240003369,MK06,Gasal 2023/2024
1447,240004389,MK08,Gasal 2023/2024
1448,240002705,MK07,Gasal 2023/2024
1449,240006823,MK10,Gasal 2023/2024
1450,240000990,MK10,Gasal 2023/2024
1451,240000108,MK01,Gasal 2023/2024
1452,240004426,MK01,Gasal 2023/2024
1453,240005553,MK04,Gasal 2023/2024
1454,240003155,MK10,Gasal 2023/2024
1455,240000681,MK07,Gasal 2023/2024
1456,240002521,MK02,Gasal 2023/2024
1457,240001123,MK01,Gasal 2023/2024
1458,240004747,MK06,Gasal 2023/2024
1459,240000909,MK04,Gasal 2023/2024
1460,240000216,MK02,Gasal 2023/2024
1461,240003565,MK05,Gasal 2023/2024
1462,240002154,MK05,Gasal 2023/2024
1463,240004304,MK06,Gasal 2023/2024
1464,240001253,MK08,Gasal 2023/2024
1465,240000280,MK03,Gasal 2023/2024
1466,240001203,MK09,Gasal 2023/2024
1467,240000495,MK07,Gasal 2023/2024
1468,240002524,MK03,Gasal 2023/2024
1469,240003740,MK06,Gasal 2023/2024
1470,240006860,MK10,Gasal 2023/2024
1471,240003922,MK10,Gasal 2023/2024
1472,240000191,MK06,Gasal 2023/2024
1473,240001249,MK05,Gasal 2023/2024
1474,240000824,MK08,Gasal 2023/2024
1475,240004188,MK10,Gasal 2023/2024
1476,240002418,MK01,Gasal 2023/2024
1477,240001315,MK09,Gasal 2023/2024
1478,240001393,MK10,Gasal 2023/2024
1479,240003395,MK06,Gasal 2023/2024
1480,240003489,MK10,Gasal 2023/2024
1481,240000383,MK04,Gasal 2023/2024
1482,240003426,MK07,Gasal 2023/2024
1483,240001444,MK06,Gasal 2023/2024
1484,240006780,MK07,Gasal 2023/2024
1485,240002624,MK06,Gasal 2023/2024
1486,240001767,MK09,Gasal 2023/2024
1487,240002183,MK03,Gasal 2023/2024
1488,240002619,MK01,Gasal 2023/2024
1489,240002182,MK06,Gasal 2023/2024
1490,240006516,MK03,Gasal 2023/2024
1491,240006007,MK08,Gasal 2023/2024
1492,240004888,MK08,Gasal 2023/2024
1493,240000216,MK10,Gasal 2023/2024
1494,240000401,MK01,Gasal 2023/2024
1495,240005657,MK07,Gasal 2023/2024
1496,240003256,MK07,Gasal 2023/2024
1497,240004681,MK01,Gasal 2023/2024
1498,240002376,MK08,Gasal 2023/2024
1499,240003811,MK08,Gasal 2023/2024
1500,240003165,MK07,Gasal 2023/2024
1501,240002978,MK02,Gasal 2023/2024
1502,240005499,MK02,Gasal 2023/2024
1503,240005886,MK10,Gasal 2023/2024
1504,240001563,MK03,Gasal 2023/2024
1505,240002666,MK02,Gasal 2023/2024
1506,240000280,MK10,Gasal 2023/2024
1507,240001101,MK07,Gasal 2023/2024
1508,240004432,MK03,Gasal 2023/2024
1509,240003849,MK02,Gasal 2023/2024
1510,240003317,MK07,Gasal 2023/2024
1511,240001771,MK06,Gasal 2023/2024
1512,240003699,MK09,Gasal 2023/2024
1513,240007096,MK06,Gasal 2023/2024
1514,240005353,MK02,Gasal 2023/2024
1515,240005648,MK03,Gasal 2023/2024
1516,240002667,MK09,Gasal 2023/2024
1517,240002768,MK05,Gasal 2023/2024
1518,240002978,MK01,Gasal 2023/2024
1519,240002430,MK05,Gasal 2023/2024
1520,240002320,MK08,Gasal 2023/2024
1521,240006969,MK07,Gasal 2023/2024
1522,240001896,MK08,Gasal 2023/2024
1523,240001690,MK03,Gasal 2023/2024
1524,240002330,MK01,Gasal 2023/2024
1525,240003464,MK09,Gasal 2023/2024
1526,240001660,MK07,Gasal 2023/2024
1527,240003088,MK04,Gasal 2023/2024
1528,240002610,MK06,Gasal 2023/2024
1529,240001075,MK05,Gasal 2023/2024
1530,240004783,MK08,Gasal 2023/2024
1531,240003941,MK06,Gasal 2023/2024
1532,240001070,MK08,Gasal 2023/2024
1533,240002435,MK01,Gasal 2023/2024
1534,240002734,MK04,Gasal 2023/2024
1535,240004813,MK09,Gasal 2023/2024
1536,240005697,MK08,Gasal 2023/2024
1537,240003871,MK09,Gasal 2023/2024
1538,240001299,MK05,Gasal 2023/2024
1539,240000831,MK07,Gasal 2023/2024
1540,240006676,MK08,Gasal 2023/2024
1541,240004724,MK03,Gasal 2023/2024
1542,240001332,MK04,Gasal 2023/2024
1543,240003387,MK06,Gasal 2023/2024
1544,240000579,MK05,Gasal 2023/2024
1545,240001194,MK08,Gasal 2023/2024
1546,240000793,MK04,Gasal 2023/2024
1547,240001899,MK01,Gasal 2023/2024
1548,240002931,MK05,Gasal 2023/2024
1549,240001637,MK03,Gasal 2023/2024
1550,240000493,MK03,Gasal 2023/2024
1551,240000284,MK02,Gasal 2023/2024
1552,240001878,MK05,Gasal 2023/2024
1553,240006323,MK05,Gasal 2023/2024
1554,240006339,MK08,Gasal 2023/2024
1555,240003556,MK02,Gasal 2023/2024
1556,240002305,MK06,Gasal 2023/2024
1557,240004820,MK04,Gasal 2023/2024
1558,240000628,MK02,Gasal 2023/2024
1559,240001594,MK10,Gasal 2023/2024
1560,240000708,MK05,Gasal 2023/2024
1561,240007161,MK01,Gasal 2023/2024
1562,240000280,MK06,Gasal 2023/2024
1563,240002453,MK01,Gasal 2023/2024
1564,240004015,MK01,Gasal 2023/2024
1565,240002324,MK08,Gasal 2023/2024
1566,240003859,MK02,Gasal 2023/2024
1567,240006761,MK02,Gasal 2023/2024
1568,240002789,MK09,Gasal 2023/2024
1569,240004302,MK01,Gasal 2023/2024
1570,240001338,MK09,Gasal 2023/2024
1571,240003551,MK01,Gasal 2023/2024
1572,240001591,MK04,Gasal 2023/2024
1573,240003700,MK08,Gasal 2023/2024
1574,240006956,MK10,Gasal 2023/2024
1575,240000418,MK01,Gasal 2023/2024
1576,240004799,MK03,Gasal 2023/2024
1577,240006366,MK02,Gasal 2023/2024
1578,240001940,MK03,Gasal 2023/2024
1579,240004058,MK09,Gasal 2023/2024
1580,240000456,MK08,Gasal 2023/2024
1581,240006703,MK01,Gasal 2023/2024
1582,240001277,MK04,Gasal 2023/2024
1583,240005331,MK02,Gasal 2023/2024
1584,240005533,MK06,Gasal 2023/2024
1585,240001123,MK09,Gasal 2023/2024
1586,240004016,MK07,Gasal 2023/2024
1587,240003840,MK08,Gasal 2023/2024
1588,240002463,MK07,Gasal 2023/2024
1589,240004452,MK02,Gasal 2023/2024
1590,240001263,MK01,Gasal 2023/2024
1591,240006460,MK02,Gasal 2023/2024
1592,240000208,MK07,Gasal 2023/2024
1593,240006126,MK05,Gasal 2023/2024
1594,240002449,MK09,Gasal 2023/2024
1595,240000133,MK01,Gasal 2023/2024
1596,240004766,MK05,Gasal 2023/2024
1597,240003799,MK07,Gasal 2023/2024
1598,240001725,MK08,Gasal 2023/2024
1599,240005338,MK06,Gasal 2023/2024
1600,240000221,MK01,Gasal 2023/2024
1601,240001611,MK03,Gasal 2023/2024
1602,240000734,MK08,Gasal 2023/2024
1603,240004065,MK01,Gasal 2023/2024
1604,240000790,MK10,Gasal 2023/2024
1605,240003817,MK09,Gasal 2023/2024
1606,240000930,MK09,Gasal 2023/2024
1607,240005219,MK02,Gasal 2023/2024
1608,240002477,MK02,Gasal 2023/2024
1609,240004714,MK08,Gasal 2023/2024
1610,240003215,MK08,Gasal 2023/2024
1611,240003979,MK08,Gasal 2023/2024
1612,240005284,MK01,Gasal 2023/2024
1613,240001542,MK03,Gasal 2023/2024
1614,240000673,MK08,Gasal 2023/2024
1615,240003589,MK06,Gasal 2023/2024
1616,240004779,MK09,Gasal 2023/2024
1617,240003590,MK02,Gasal 2023/2024
1618,240000913,MK09,Gasal 2023/2024
1619,240004814,MK08,Gasal 2023/2024
1620,240002166,MK06,Gasal 2023/2024
1621,240006179,MK01,Gasal 2023/2024
1622,240004885,MK10,Gasal 2023/2024
1623,240007245,MK01,Gasal 2023/2024
1624,240003953,MK10,Gasal 2023/2024
1625,240005912,MK04,Gasal 2023/2024
1626,240002574,MK05,Gasal 2023/2024
1627,240005283,MK04,Gasal 2023/2024
1628,240000698,MK09,Gasal 2023/2024
1629,240003490,MK02,Gasal 2023/2024
1630,240004909,MK06,Gasal 2023/2024
1631,240000455,MK06,Gasal 2023/2024
1632,240003532,MK01,Gasal 2023/2024
1633,240004449,MK04,Gasal 2023/2024
1634,240004477,MK03,Gasal 2023/2024
1635,240000655,MK10,Gasal 2023/2024
1636,240004005,MK10,Gasal 2023/2024
1637,240004368,MK01,Gasal 2023/2024
1638,240003905,MK07,Gasal 2023/2024
1639,240005608,MK10,Gasal 2023/2024
1640,240001529,MK07,Gasal 2023/2024
1641,240004997,MK10,Gasal 2023/2024
1642,240003844,MK07,Gasal 2023/2024
1643,240001926,MK03,Gasal 2023/2024
1644,240006168,MK09,Gasal 2023/2024
1645,240001213,MK07,Gasal 2023/2024
1646,240000002,MK09,Gasal 2023/2024
1647,240006015,MK05,Gasal 2023/2024
1648,240001894,MK04,Gasal 2023/2024
1649,240004515,MK06,Gasal 2023/2024
1650,240003726,MK10,Gasal 2023/2024
1651,240005902,MK01,Gasal 2023/2024
1652,240000288,MK05,Gasal 2023/2024
1653,240001249,MK07,Gasal 2023/2024
1654,240001205,MK03,Gasal 2023/2024
1655,240002474,MK07,Gasal 2023/2024
1656,240001873,MK07,Gasal 2023/2024
1657,240001464,MK08,Gasal 2023/2024
1658,240002967,MK03,Gasal 2023/2024
1659,240003490,MK03,Gasal 2023/2024
1660,240000805,MK10,Gasal 2023/2024
1661,240001555,MK10,Gasal 2023/2024
1662,240003337,MK08,Gasal 2023/2024
1663,240007115,MK06,Gasal 2023/2024
1664,240005508,MK03,Gasal 2023/2024
1665,240005407,MK07,Gasal 2023/2024
1666,240003791,MK01,Gasal 2023/2024
1667,240005207,MK03,Gasal 2023/2024
1668,240000174,MK04,Gasal 2023/2024
1669,240004334,MK01,Gasal 2023/2024
1670,240002304,MK09,Gasal 2023/2024
1671,240003655,MK01,Gasal 2023/2024
1672,240001289,MK02,Gasal 2023/2024
1673,240003842,MK09,Gasal 2023/2024
1674,240005882,MK06,Gasal 2023/2024
1675,240002850,MK07,Gasal 2023/2024
1676,240000976,MK09,Gasal 2023/2024
1677,240006314,MK08,Gasal 2023/2024
1678,240003707,MK10,Gasal 2023/2024
1679,240002470,MK07,Gasal 2023/2024
1680,240002762,MK01,Gasal 2023/2024
1681,240002366,MK09,Gasal 2023/2024
1682,240001454,MK08,Gasal 2023/2024
1683,240000485,MK03,Gasal 2023/2024
1684,240001629,MK07,Gasal 2023/2024
1685,240001568,MK07,Gasal 2023/2024
1686,240001266,MK04,Gasal 2023/2024
1687,240003293,MK04,Gasal 2023/2024
1688,240003362,MK10,Gasal 2023/2024
1689,240000411,MK06,Gasal 2023/2024
1690,240006208,MK03,Gasal 2023/2024
1691,240004498,MK05,Gasal 2023/2024
1692,240004989,MK04,Gasal 2023/2024
1693,240001564,MK03,Gasal 2023/2024
1694,240004334,MK05,Gasal 2023/2024
1695,240000553,MK08,Gasal 2023/2024
1696,240006167,MK01,Gasal 2023/2024
1697,240002855,MK08,Gasal 2023/2024
1698,240001849,MK06,Gasal 2023/2024
1699,240003577,MK05,Gasal 2023/2024
1700,240006301,MK06,Gasal 2023/2024
1701,240000395,MK08,Gasal 2023/2024
1702,240002965,MK05,Gasal 2023/2024
1703,240001510,MK08,Gasal 2023/2024
1704,240005370,MK04,Gasal 2023/2024
1705,240004845,MK02,Gasal 2023/2024
1706,240000070,MK03,Gasal 2023/2024
1707,240004330,MK06,Gasal 2023/2024
1708,240005488,MK07,Gasal 2023/2024
1709,240004511,MK04,Gasal 2023/2024
1710,240003376,MK01,Gasal 2023/2024
1711,240006548,MK09,Gasal 2023/2024
1712,240000062,MK10,Gasal 2023/2024
1713,240006287,MK01,Gasal 2023/2024
1714,240000276,MK08,Gasal 2023/2024
1715,240000612,MK06,Gasal 2023/2024
1716,240004214,MK06,Gasal 2023/2024
1717,240004642,MK06,Gasal 2023/2024
1718,240000624,MK04,Gasal 2023/2024
1719,240003602,MK07,Gasal 2023/2024
1720,240002193,MK08,Gasal 2023/2024
1721,240004091,MK10,Gasal 2023/2024
1722,240003645,MK01,Gasal 2023/2024
1723,240004521,MK07,Gasal 2023/2024
1724,240004744,MK01,Gasal 2023/2024
1725,240001927,MK06,Gasal 2023/2024
1726,240000273,MK05,Gasal 2023/2024
1727,240005506,MK04,Gasal 2023/2024
1728,240004079,MK04,Gasal 2023/2024
1729,240002586,MK06,Gasal 2023/2024
1730,240006787,MK10,Gasal 2023/2024
1731,240001393,MK03,Gasal 2023/2024
1732,240002316,MK09,Gasal 2023/2024
1733,240005133,MK06,Gasal 2023/2024
1734,240004418,MK03,Gasal 2023/2024
1735,240007092,MK02,Gasal 2023/2024
1736,240000863,MK01,Gasal 2023/2024
1737,240005648,MK05,Gasal 2023/2024
1738,240007105,MK03,Gasal 2023/2024
1739,240001856,MK04,Gasal 2023/2024
1740,240006706,MK04,Gasal 2023/2024
1741,240006813,MK06,Gasal 2023/2024
1742,240003181,MK10,Gasal 2023/2024
1743,240002122,MK05,Gasal 2023/2024
1744,240004527,MK06,Gasal 2023/2024
1745,240001078,MK08,Gasal 2023/2024
1746,240002869,MK08,Gasal 2023/2024
1747,240002333,MK06,Gasal 2023/2024
1748,240002334,MK06,Gasal 2023/2024
1749,240003782,MK03,Gasal 2023/2024
1750,240003655,MK10,Gasal 2023/2024
1751,240000096,MK09,Gasal 2023/2024
1752,240000761,MK10,Gasal 2023/2024
1753,240001864,MK02,Gasal 2023/2024
1754,240003220,MK01,Gasal 2023/2024
1755,240000460,MK08,Gasal 2023/2024
1756,240003681,MK09,Gasal 2023/2024
1757,240002105,MK04,Gasal 2023/2024
1758,240004159,MK03,Gasal 2023/2024
1759,240005507,MK02,Gasal 2023/2024
1760,240002986,MK05,Gasal 2023/2024
1761,240002905,MK07,Gasal 2023/2024
1762,240001433,MK02,Gasal 2023/2024
1763,240004276,MK02,Gasal 2023/2024
1764,240006075,MK02,Gasal 2023/2024
1765,240000644,MK02,Gasal 2023/2024
1766,240004820,MK05,Gasal 2023/2024
1767,240005194,MK02,Gasal 2023/2024
1768,240002923,MK04,Gasal 2023/2024
1769,240000807,MK07,Gasal 2023/2024
1770,240003533,MK06,Gasal 2023/2024
1771,240002000,MK05,Gasal 2023/2024
1772,240005267,MK09,Gasal 2023/2024
1773,240004437,MK10,Gasal 2023/2024
1774,240001606,MK10,Gasal 2023/2024
1775,240001080,MK05,Gasal 2023/2024
1776,240002374,MK02,Gasal 2023/2024
1777,240004685,MK03,Gasal 2023/2024
1778,240000140,MK03,Gasal 2023/2024
1779,240003145,MK03,Gasal 2023/2024
1780,240004634,MK02,Gasal 2023/2024
1781,240000365,MK06,Gasal 2023/2024
1782,240001555,MK02,Gasal 2023/2024
1783,240001555,MK03,Gasal 2023/2024
1784,240004949,MK07,Gasal 2023/2024
1785,240004381,MK04,Gasal 2023/2024
1786,240001476,MK01,Gasal 2023/2024
1787,240005889,MK09,Gasal 2023/2024
1788,240001128,MK10,Gasal 2023/2024
1789,240005804,MK08,Gasal 2023/2024
1790,240002652,MK08,Gasal 2023/2024
1791,240000460,MK09,Gasal 2023/2024
1792,240000598,MK10,Gasal 2023/2024
1793,240004519,MK10,Gasal 2023/2024
1794,240001606,MK10,Gasal 2023/2024
1795,240005684,MK06,Gasal 2023/2024
1796,240000290,MK10,Gasal 2023/2024
1797,240006697,MK02,Gasal 2023/2024
1798,240007040,MK07,Gasal 2023/2024
1799,240004279,MK10,Gasal 2023/2024
1800,240004346,MK08,Gasal 2023/2024
1801,240003016,MK05,Gasal 2023/2024
1802,240006472,MK04,Gasal 2023/2024
1803,240005057,MK02,Gasal 2023/2024
1804,240001231,MK09,Gasal 2023/2024
1805,240005097,MK05,Gasal 2023/2024
1806,240000766,MK02,Gasal 2023/2024
1807,240004421,MK06,Gasal 2023/2024
1808,240001493,MK08,Gasal 2023/2024
1809,240002219,MK04,Gasal 2023/2024
1810,240002344,MK09,Gasal 2023/2024
1811,240003999,MK07,Gasal 2023/2024
1812,240003305,MK01,Gasal 2023/2024
1813,240005667,MK03,Gasal 2023/2024
1814,240000073,MK01,Gasal 2023/2024
1815,240000795,MK09,Gasal 2023/2024
1816,240002060,MK04,Gasal 2023/2024
1817,240003510,MK08,Gasal 2023/2024
1818,240004180,MK06,Gasal 2023/2024
1819,240000336,MK03,Gasal 2023/2024
1820,240003239,MK04,Gasal 2023/2024
1821,240002623,MK06,Gasal 2023/2024
1822,240005869,MK09,Gasal 2023/2024
1823,240001042,MK09,Gasal 2023/2024
1824,240002710,MK10,Gasal 2023/2024
1825,240001897,MK04,Gasal 2023/2024
1826,240006998,MK06,Gasal 2023/2024
1827,240004445,MK06,Gasal 2023/2024
1828,240005538,MK04,Gasal 2023/2024
1829,240003393,MK07,Gasal 2023/2024
1830,240001497,MK10,Gasal 2023/2024
1831,240001462,MK03,Gasal 2023/2024
1832,240004752,MK03,Gasal 2023/2024
1833,240003999,MK03,Gasal 2023/2024
1834,240004648,MK03,Gasal 2023/2024
1835,240004502,MK04,Gasal 2023/2024
1836,240001249,MK10,Gasal 2023/2024
1837,240003453,MK07,Gasal 2023/2024
1838,240005833,MK06,Gasal 2023/2024
1839,240004000,MK09,Gasal 2023/2024
1840,240006292,MK03,Gasal 2023/2024
1841,240000146,MK02,Gasal 2023/2024
1842,240001671,MK01,Gasal 2023/2024
1843,240000037,MK04,Gasal 2023/2024
1844,240001927,MK10,Gasal 2023/2024
1845,240005270,MK05,Gasal 2023/2024
1846,240004887,MK07,Gasal 2023/2024
1847,240004599,MK03,Gasal 2023/2024
1848,240005683,MK05,Gasal 2023/2024
1849,240000608,MK06,Gasal 2023/2024
1850,240002540,MK01,Gasal 2023/2024
1851,240004434,MK06,Gasal 2023/2024
1852,240004228,MK03,Gasal 2023/2024
1853,240002953,MK04,Gasal 2023/2024
1854,240007133,MK09,Gasal 2023/2024
1855,240006121,MK07,Gasal 2023/2024
1856,240006389,MK07,Gasal 2023/2024
1857,240006047,MK09,Gasal 2023/2024
1858,240002923,MK04,Gasal 2023/2024
1859,240003920,MK05,Gasal 2023/2024
1860,240000593,MK04,Gasal 2023/2024
1861,240004781,MK05,Gasal 2023/2024
1862,240007148,MK03,Gasal 2023/2024
1863,240004672,MK08,Gasal 2023/2024
1864,240001566,MK10,Gasal 2023/2024
1865,240003755,MK01,Gasal 2023/2024
1866,240001985,MK09,Gasal 2023/2024
1867,240001822,MK10,Gasal 2023/2024
1868,240000482,MK09,Gasal 2023/2024
1869,240007077,MK02,Gasal 2023/2024
1870,240002185,MK03,Gasal 2023/2024
1871,240002112,MK04,Gasal 2023/2024
1872,240004653,MK03,Gasal 2023/2024
1873,240006192,MK07,Gasal 2023/2024
1874,240003353,MK05,Gasal 2023/2024
1875,240007133,MK06,Gasal 2023/2024
1876,240004505,MK03,Gasal 2023/2024
1877,240003718,MK01,Gasal 2023/2024
1878,240006745,MK08,Gasal 2023/2024
1879,240001752,MK10,Gasal 2023/2024
1880,240001657,MK05,Gasal 2023/2024
1881,240004744,MK10,Gasal 2023/2024
1882,240000401,MK08,Gasal 2023/2024
1883,240003363,MK07,Gasal 2023/2024
1884,240002702,MK01,Gasal 2023/2024
1885,240002495,MK04,Gasal 2023/2024
1886,240000591,MK02,Gasal 2023/2024
1887,240002324,MK02,Gasal 2023/2024
1888,240002323,MK08,Gasal 2023/2024
1889,240007068,MK04,Gasal 2023/2024
1890,240006697,MK02,Gasal 2023/2024
1891,240002740,MK01,Gasal 2023/2024
1892,240002007,MK08,Gasal 2023/2024
1893,240003081,MK10,Gasal 2023/2024
1894,240001316,MK03,Gasal 2023/2024
1895,240004119,MK10,Gasal 2023/2024
1896,240005067,MK09,Gasal 2023/2024
1897,240005454,MK08,Gasal 2023/2024
1898,240000614,MK03,Gasal 2023/2024
1899,240004664,MK06,Gasal 2023/2024
1900,240003461,MK03,Gasal 2023/2024
1901,240000210,MK01,Gasal 2023/2024
1902,240000101,MK04,Gasal 2023/2024
1903,240003278,MK09,Gasal 2023/2024
1904,240001159,MK04,Gasal 2023/2024
1905,240003393,MK02,Gasal 2023/2024
1906,240004057,MK09,Gasal 2023/2024
1907,240001721,MK08,Gasal 2023/2024
1908,240000715,MK10,Gasal 2023/2024
1909,240000075,MK01,Gasal 2023/2024
1910,240004299,MK06,Gasal 2023/2024
1911,240003858,MK09,Gasal 2023/2024
1912,240006855,MK01,Gasal 2023/2024
1913,240000859,MK05,Gasal 2023/2024
1914,240002695,MK08,Gasal 2023/2024
1915,240006446,MK01,Gasal 2023/2024
1916,240000016,MK01,Gasal 2023/2024
1917,240004975,MK03,Gasal 2023/2024
1918,240005229,MK04,Gasal 2023/2024
1919,240002106,MK03,Gasal 2023/2024
1920,240004287,MK08,Gasal 2023/2024
1921,240002965,MK08,Gasal 2023/2024
1922,240001888,MK03,Gasal 2023/2024
1923,240001606,MK07,Gasal 2023/2024
1924,240000524,MK07,Gasal 2023/2024
1925,240005495,MK07,Gasal 2023/2024
1926,240006756,MK03,Gasal 2023/2024
1927,240003551,MK08,Gasal 2023/2024
1928,240004474,MK10,Gasal 2023/2024
1929,240003611,MK04,Gasal 2023/2024
1930,240003282,MK07,Gasal 2023/2024
1931,240003651,MK01,Gasal 2023/2024
1932,240002117,MK05,Gasal 2023/2024
1933,240003813,MK09,Gasal 2023/2024
1934,240000236,MK02,Gasal 2023/2024
1935,240002298,MK08,Gasal 2023/2024
1936,240003573,MK01,Gasal 2023/2024
1937,240000648,MK10,Gasal 2023/2024
1938,240003869,MK07,Gasal 2023/2024
1939,240003827,MK09,Gasal 2023/2024
1940,240001918,MK08,Gasal 2023/2024
1941,240001033,MK01,Gasal 2023/2024
1942,240003312,MK01,Gasal 2023/2024
1943,240000909,MK04,Gasal 2023/2024
1944,240002534,MK01,Gasal 2023/2024
1945,240001444,MK06,Gasal 2023/2024
1946,240004292,MK01,Gasal 2023/2024
1947,240006996,MK04,Gasal 2023/2024
1948,240003286,MK02,Gasal 2023/2024
1949,240002041,MK05,Gasal 2023/2024
