id_presensi,nim,kode_matakuliah,tanggal,status_kehadiran
2531,240001597,MK03,2026-05-07,Hadir
2532,240000966,MK08,2026-05-07,Hadir
2533,240003881,MK02,2026-05-07,Hadir
2534,240001074,MK10,2026-05-07,Hadir
2535,240004430,MK04,2026-05-07,Hadir
2536,240004720,MK09,2026-05-07,Hadir
2537,240002625,MK05,2026-05-07,Tidak Hadir
2538,240004944,MK07,2026-05-07,Tidak Hadir
2539,240003730,MK01,2026-05-07,Hadir
2540,240001545,MK10,2026-05-07,Hadir
2541,240003773,MK10,2026-05-07,Hadir
2542,240001418,MK10,2026-05-07,Hadir
2543,240000258,MK05,2026-05-07,Hadir
2544,240000950,MK10,2026-05-07,Hadir
2545,240001962,MK08,2026-05-07,Hadir
2546,240004279,MK03,2026-05-07,Tidak Hadir
2547,240001737,MK01,2026-05-07,Hadir
2548,240004723,MK05,2026-05-07,Tidak Hadir
2549,240001273,MK09,2026-05-07,Hadir
2550,240001344,MK06,2026-05-07,Hadir
2551,240001350,MK06,2026-05-07,Hadir
2552,240002784,MK03,2026-05-07,Hadir
2553,240004604,MK08,2026-05-07,Hadir
2554,240003574,MK03,2026-05-07,Hadir
2555,240000445,MK06,2026-05-07,Hadir
2556,240001793,MK01,2026-05-07,Tidak Hadir
2557,240002064,MK03,2026-05-07,Hadir
2558,240004961,MK03,2026-05-07,Hadir
2559,240000984,MK05,2026-05-07,Hadir
2560,240004101,MK04,2026-05-07,Hadir
2561,240003684,MK05,2026-05-07,Hadir
2562,240004580,MK08,2026-05-07,Tidak Hadir
2563,240001048,MK01,2026-05-07,Hadir
2564,240003824,MK06,2026-05-07,Hadir
2565,240002030,MK09,2026-05-07,Hadir
2566,240000620,MK08,2026-05-07,Hadir
2567,240001430,MK08,2026-05-07,Hadir
2568,240000512,MK03,2026-05-07,Hadir
2569,240002461,MK08,2026-05-07,Hadir
2570,240002119,MK03,2026-05-07,Hadir
2571,240004362,MK09,2026-05-07,Hadir
2572,240004020,MK02,2026-05-07,Hadir
2573,240004763,MK08,2026-05-07,Hadir
2574,240003456,MK08,2026-05-07,Hadir
2575,240004164,MK06,2026-05-07,Hadir
2576,240004327,MK09,2026-05-07,Hadir
2577,240003035,MK01,2026-05-07,Tidak Hadir
2578,240004474,MK08,2026-05-07,Hadir
2579,240003449,MK09,2026-05-07,Hadir
2580,240000357,MK06,2026-05-07,Hadir
2581,240000901,MK02,2026-05-07,Hadir
2582,240000113,MK01,2026-05-07,Hadir
2583,240000144,MK02,2026-05-07,Hadir
2584,240001471,MK03,2026-05-07,Hadir
2585,240004916,MK01,2026-05-07,Hadir
2586,240001887,MK01,2026-05-07,Hadir
2587,240004879,MK05,2026-05-07,Hadir
2588,240004293,MK08,2026-05-07,Tidak Hadir
2589,240004932,MK06,2026-05-07,Hadir
2590,240003531,MK06,2026-05-07,Hadir
2591,240001076,MK03,2026-05-07,Hadir
2592,240003667,MK05,2026-05-07,Hadir
2593,240004348,MK07,2026-05-07,Hadir
2594,240001158,MK02,2026-05-07,Hadir
2595,240001703,MK06,2026-05-07,Hadir
2596,240004519,MK03,2026-05-07,Hadir
2597,240003447,MK10,2026-05-07,Hadir
2598,240003456,MK03,2026-05-07,Hadir
2599,240004819,MK07,2026-05-07,Hadir
2600,240001189,MK01,2026-05-07,Hadir
2601,240004887,MK03,2026-05-07,Hadir
2602,240002162,MK03,2026-05-07,Hadir
2603,240001396,MK04,2026-05-07,Hadir
2604,240001966,MK09,2026-05-07,Tidak Hadir
2605,240002088,MK07,2026-05-07,Hadir
2606,240000394,MK06,2026-05-07,Hadir
2607,240000942,MK01,2026-05-07,Hadir
2608,240002141,MK07,2026-05-07,Tidak Hadir
2609,240004542,MK03,2026-05-07,Hadir
2610,240001032,MK02,2026-05-07,Hadir
2611,240000813,MK09,2026-05-07,Hadir
2612,240000436,MK06,2026-05-07,Hadir
2613,240002713,MK01,2026-05-07,Tidak Hadir
2614,240000456,MK10,2026-05-07,Hadir
2615,240003641,MK04,2026-05-07,Hadir
2616,240000021,MK02,2026-05-07,Hadir
2617,240003026,MK08,2026-05-07,Hadir
2618,240001251,MK09,2026-05-07,Hadir
2619,240003377,MK04,2026-05-07,Hadir
2620,240000727,MK05,2026-05-07,Hadir
2621,240001216,MK01,2026-05-07,Hadir
2622,240004196,MK09,2026-05-07,Hadir
2623,240001383,MK10,2026-05-07,Hadir
2624,240000970,MK08,2026-05-07,Hadir
2625,240003983,MK10,2026-05-07,Tidak Hadir
2626,240002900,MK10,2026-05-07,Hadir
2627,240003660,MK02,2026-05-07,Hadir
2628,240003461,MK04,2026-05-07,Hadir
2629,240002131,MK07,2026-05-07,Hadir
2630,240001458,MK08,2026-05-07,Hadir
2631,240000743,MK09,2026-05-07,Hadir
2632,240000451,MK08,2026-05-07,Hadir
2633,240001585,MK08,2026-05-07,Hadir
2634,240002515,MK03,2026-05-07,Hadir
2635,240002869,MK03,2026-05-07,Hadir
2636,240004437,MK08,2026-05-07,Hadir
2637,240003773,MK10,2026-05-07,Tidak Hadir
2638,240001221,MK05,2026-05-07,Hadir
2639,240001874,MK07,2026-05-07,Hadir
2640,240004644,MK05,2026-05-07,Hadir
2641,240004417,MK10,2026-05-07,Hadir
2642,240001665,MK05,2026-05-07,Hadir
2643,240004958,MK10,2026-05-07,Hadir
2644,240000082,MK07,2026-05-07,Hadir
2645,240004090,MK01,2026-05-07,Hadir
2646,240000692,MK03,2026-05-07,Hadir
2647,240000728,MK03,2026-05-07,Hadir
2648,240001113,MK10,2026-05-07,Hadir
2649,240003658,MK03,2026-05-07,Hadir
2650,240003299,MK10,2026-05-07,Hadir
2651,240004057,MK05,2026-05-07,Hadir
2652,240002925,MK07,2026-05-07,Hadir
2653,240004676,MK07,2026-05-07,Hadir
2654,240002966,MK07,2026-05-07,Hadir
2655,240001622,MK01,2026-05-07,Hadir
2656,240002828,MK03,2026-05-07,Hadir
2657,240002056,MK02,2026-05-07,Hadir
2658,240001059,MK09,2026-05-07,Hadir
2659,240004769,MK08,2026-05-07,Hadir
2660,240000654,MK02,2026-05-07,Hadir
2661,240004997,MK06,2026-05-07,Hadir
2662,240001863,MK08,2026-05-07,Hadir
2663,240003824,MK10,2026-05-07,Hadir
2664,240003625,MK10,2026-05-07,Hadir
2665,240002451,MK07,2026-05-07,Hadir
2666,240001787,MK05,2026-05-07,Hadir
2667,240003356,MK08,2026-05-07,Hadir
2668,240000499,MK08,2026-05-07,Hadir
2669,240004401,MK02,2026-05-07,Hadir
2670,240001786,MK08,2026-05-07,Hadir
2671,240001119,MK06,2026-05-07,Hadir
2672,240002037,MK01,2026-05-07,Hadir
2673,240000346,MK04,2026-05-07,Hadir
2674,240002160,MK01,2026-05-07,Hadir
2675,240001077,MK02,2026-05-07,Hadir
2676,240002381,MK01,2026-05-07,Hadir
2677,240004492,MK09,2026-05-07,Hadir
2678,240002836,MK06,2026-05-07,Hadir
2679,240004626,MK03,2026-05-07,Hadir
2680,240004159,MK02,2026-05-07,Hadir
2681,240004438,MK03,2026-05-07,Hadir
2682,240003116,MK01,2026-05-07,Hadir
2683,240000600,MK10,2026-05-07,Tidak Hadir
2684,240002598,MK09,2026-05-07,Hadir
2685,240001204,MK07,2026-05-07,Hadir
2686,240002571,MK05,2026-05-07,Hadir
2687,240001326,MK02,2026-05-07,Tidak Hadir
2688,240004390,MK09,2026-05-07,Hadir
2689,240004846,MK05,2026-05-07,Hadir
2690,240004165,MK03,2026-05-07,Hadir
2691,240001758,MK06,2026-05-07,Hadir
2692,240000462,MK10,2026-05-07,Hadir
2693,240002926,MK07,2026-05-07,Hadir
2694,240004420,MK07,2026-05-07,Hadir
2695,240001466,MK06,2026-05-07,Hadir
2696,240000443,MK02,2026-05-07,Hadir
2697,240004095,MK07,2026-05-07,Tidak Hadir
2698,240004064,MK07,2026-05-07,Hadir
2699,240004363,MK09,2026-05-07,Hadir
2700,240003167,MK09,2026-05-07,Hadir
2701,240001645,MK09,2026-05-07,Hadir
2702,240003870,MK07,2026-05-07,Hadir
2703,240001007,MK02,2026-05-07,Hadir
2704,240003054,MK05,2026-05-07,Tidak Hadir
2705,240004295,MK10,2026-05-07,Hadir
2706,240001937,MK07,2026-05-07,Hadir
2707,240001131,MK07,2026-05-07,Hadir
2708,240001710,MK01,2026-05-07,Hadir
2709,240002800,MK03,2026-05-07,Hadir
2710,240002671,MK07,2026-05-07,Hadir
2711,240004034,MK08,2026-05-07,Hadir
2712,240003741,MK04,2026-05-07,Hadir
2713,240004975,MK03,2026-05-07,Hadir
2714,240003615,MK08,2026-05-07,Tidak Hadir
2715,240001610,MK01,2026-05-07,Tidak Hadir
2716,240002603,MK03,2026-05-07,Hadir
2717,240003015,MK01,2026-05-07,Hadir
2718,240001553,MK04,2026-05-07,Hadir
2719,240002069,MK08,2026-05-07,Hadir
2720,240000757,MK10,2026-05-07,Hadir
2721,240001749,MK01,2026-05-07,Tidak Hadir
2722,240001146,MK04,2026-05-07,Hadir
2723,240003329,MK02,2026-05-07,Hadir
2724,240002446,MK10,2026-05-07,Tidak Hadir
2725,240002331,MK10,2026-05-07,Hadir
2726,240000184,MK08,2026-05-07,Hadir
2727,240000004,MK10,2026-05-07,Hadir
2728,240004523,MK04,2026-05-07,Hadir
2729,240004576,MK08,2026-05-07,Hadir
2730,240004820,MK09,2026-05-07,Hadir
2731,240004915,MK09,2026-05-07,Hadir
2732,240002482,MK10,2026-05-07,Hadir
2733,240000908,MK05,2026-05-07,Hadir
2734,240002641,MK08,2026-05-07,Hadir
2735,240001393,MK05,2026-05-07,Hadir
2736,240004289,MK04,2026-05-07,Hadir
2737,240003897,MK06,2026-05-07,Hadir
2738,240003314,MK06,2026-05-07,Hadir
2739,240002760,MK03,2026-05-07,Hadir
2740,240000197,MK04,2026-05-07,Hadir
2741,240000174,MK07,2026-05-07,Hadir
2742,240003954,MK07,2026-05-07,Hadir
2743,240004701,MK04,2026-05-07,Hadir
2744,240002340,MK05,2026-05-07,Tidak Hadir
2745,240001160,MK07,2026-05-07,Hadir
2746,240002772,MK06,2026-05-07,Hadir
2747,240002049,MK04,2026-05-07,Hadir
2748,240004228,MK09,2026-05-07,Hadir
2749,240004585,MK01,2026-05-07,Hadir
2750,240003641,MK10,2026-05-07,Hadir
2751,240004891,MK03,2026-05-07,Hadir
2752,240002678,MK06,2026-05-07,Hadir
2753,240004585,MK08,2026-05-07,Tidak Hadir
2754,240002339,MK09,2026-05-07,Hadir
2755,240001387,MK10,2026-05-07,Hadir
2756,240004564,MK08,2026-05-07,Hadir
2757,240003265,MK09,2026-05-07,Hadir
2758,240003065,MK09,2026-05-07,Hadir
2759,240000794,MK01,2026-05-07,Hadir
2760,240004202,MK10,2026-05-07,Hadir
2761,240002264,MK07,2026-05-07,Hadir
2762,240003923,MK01,2026-05-07,Hadir
2763,240000229,MK10,2026-05-07,Hadir
2764,240000549,MK09,2026-05-07,Hadir
2765,240003259,MK09,2026-05-07,Hadir
2766,240002636,MK06,2026-05-07,Hadir
2767,240004710,MK03,2026-05-07,Hadir
2768,240002417,MK04,2026-05-07,Hadir
2769,240004107,MK04,2026-05-07,Hadir
2770,240001792,MK10,2026-05-07,Hadir
2771,240002020,MK05,2026-05-07,Hadir
2772,240003879,MK03,2026-05-07,Tidak Hadir
2773,240001697,MK09,2026-05-07,Hadir
2774,240002817,MK05,2026-05-07,Hadir
2775,240002751,MK04,2026-05-07,Hadir
2776,240002947,MK07,2026-05-07,Tidak Hadir
2777,240003345,MK04,2026-05-07,Hadir
2778,240002714,MK01,2026-05-07,Hadir
2779,240002122,MK04,2026-05-07,Hadir
2780,240000538,MK05,2026-05-07,Hadir
2781,240001258,MK07,2026-05-07,Hadir
2782,240003334,MK02,2026-05-07,Hadir
2783,240001239,MK01,2026-05-07,Hadir
2784,240003783,MK10,2026-05-07,Hadir
2785,240003634,MK07,2026-05-07,Hadir
2786,240003628,MK09,2026-05-07,Tidak Hadir
2787,240002080,MK09,2026-05-07,Hadir
2788,240000323,MK02,2026-05-07,Hadir
2789,240001182,MK04,2026-05-07,Tidak Hadir
2790,240003566,MK08,2026-05-07,Hadir
2791,240001014,MK10,2026-05-07,Hadir
2792,240002286,MK02,2026-05-07,Hadir
2793,240002153,MK09,2026-05-07,Hadir
2794,240004419,MK06,2026-05-07,Hadir
2795,240000158,MK04,2026-05-07,Hadir
2796,240004892,MK01,2026-05-07,Hadir
2797,240000789,MK02,2026-05-07,Hadir
2798,240002048,MK02,2026-05-07,Hadir
2799,240002210,MK09,2026-05-07,Hadir
2800,240004073,MK05,2026-05-07,Hadir
2801,240002707,MK02,2026-05-07,Hadir
2802,240003709,MK03,2026-05-07,Hadir
2803,240002383,MK10,2026-05-07,Hadir
2804,240003383,MK09,2026-05-07,Hadir
2805,240002505,MK08,2026-05-07,Hadir
2806,240002820,MK10,2026-05-07,Hadir
2807,240002300,MK04,2026-05-07,Hadir
2808,240003457,MK07,2026-05-07,Hadir
2809,240000202,MK04,2026-05-07,Hadir
2810,240000940,MK02,2026-05-07,Hadir
2811,240001959,MK09,2026-05-07,Hadir
2812,240002594,MK09,2026-05-07,Hadir
2813,240004566,MK04,2026-05-07,Hadir
2814,240001718,MK02,2026-05-07,Hadir
2815,240002406,MK06,2026-05-07,Hadir
2816,240004846,MK01,2026-05-07,Hadir
2817,240001353,MK01,2026-05-07,Hadir
2818,240002380,MK03,2026-05-07,Hadir
2819,240002623,MK04,2026-05-07,Hadir
2820,240004510,MK05,2026-05-07,Tidak Hadir
2821,240003535,MK04,2026-05-07,Hadir
2822,240000148,MK10,2026-05-07,Hadir
2823,240000214,MK07,2026-05-07,Hadir
2824,240002691,MK01,2026-05-07,Hadir
2825,240003483,MK06,2026-05-07,Hadir
2826,240001869,MK06,2026-05-07,Hadir
2827,240004177,MK02,2026-05-07,Hadir
2828,240004233,MK01,2026-05-07,Hadir
2829,240001196,MK10,2026-05-07,Hadir
2830,240002407,MK06,2026-05-07,Hadir
2831,240003420,MK07,2026-05-07,Hadir
2832,240000627,MK04,2026-05-07,Hadir
2833,240004176,MK04,2026-05-07,Hadir
2834,240001055,MK08,2026-05-07,Hadir
2835,240003181,MK08,2026-05-07,Hadir
2836,240004985,MK03,2026-05-07,Tidak Hadir
2837,240001406,MK08,2026-05-07,Tidak Hadir
2838,240000618,MK05,2026-05-07,Hadir
2839,240004551,MK05,2026-05-07,Hadir
2840,240001893,MK09,2026-05-07,Hadir
2841,240000570,MK06,2026-05-07,Hadir
2842,240003595,MK04,2026-05-07,Hadir
2843,240002863,MK06,2026-05-07,Hadir
2844,240003922,MK02,2026-05-07,Tidak Hadir
2845,240003442,MK06,2026-05-07,Hadir
2846,240000401,MK07,2026-05-07,Hadir
2847,240002007,MK04,2026-05-07,Hadir
2848,240003707,MK06,2026-05-07,Hadir
2849,240000307,MK07,2026-05-07,Hadir
2850,240002858,MK07,2026-05-07,Hadir
2851,240000519,MK04,2026-05-07,Hadir
2852,240001052,MK05,2026-05-07,Hadir
2853,240002687,MK08,2026-05-07,Tidak Hadir
2854,240003522,MK05,2026-05-07,Hadir
2855,240002138,MK05,2026-05-07,Hadir
2856,240002673,MK07,2026-05-07,Hadir
2857,240004846,MK08,2026-05-07,Hadir
2858,240000317,MK01,2026-05-07,Hadir
2859,240000355,MK10,2026-05-07,Hadir
2860,240004732,MK06,2026-05-07,Hadir
2861,240004424,MK06,2026-05-07,Hadir
2862,240000164,MK01,2026-05-07,Hadir
2863,240002094,MK04,2026-05-07,Hadir
2864,240002710,MK04,2026-05-07,Hadir
2865,240001722,MK04,2026-05-07,Hadir
2866,240002685,MK06,2026-05-07,Tidak Hadir
2867,240002628,MK05,2026-05-07,Hadir
2868,240000309,MK09,2026-05-07,Hadir
2869,240000416,MK09,2026-05-07,Hadir
2870,240000561,MK05,2026-05-07,Tidak Hadir
2871,240002066,MK10,2026-05-07,Hadir
2872,240001580,MK05,2026-05-07,Hadir
2873,240000188,MK06,2026-05-07,Hadir
2874,240001632,MK05,2026-05-07,Hadir
2875,240000869,MK01,2026-05-07,Hadir
2876,240000857,MK03,2026-05-07,Hadir
2877,240004932,MK01,2026-05-07,Hadir
2878,240003379,MK08,2026-05-07,Hadir
2879,240002881,MK05,2026-05-07,Hadir
2880,240004062,MK01,2026-05-07,Hadir
2881,240001658,MK05,2026-05-07,Hadir
2882,240000365,MK06,2026-05-07,Hadir
2883,240002277,MK06,2026-05-07,Hadir
2884,240004776,MK01,2026-05-07,Hadir
2885,240002758,MK08,2026-05-07,Hadir
2886,240000602,MK08,2026-05-07,Hadir
2887,240003925,MK07,2026-05-07,Hadir
2888,240000399,MK07,2026-05-07,Hadir
2889,240001386,MK07,2026-05-07,Hadir
2890,240002224,MK03,2026-05-07,Hadir
2891,240002145,MK05,2026-05-07,Hadir
2892,240003035,MK10,2026-05-07,Hadir
2893,240001739,MK05,2026-05-07,Hadir
2894,240004276,MK02,2026-05-07,Hadir
2895,240004335,MK08,2026-05-07,Hadir
2896,240002815,MK08,2026-05-07,Hadir
2897,240003159,MK04,2026-05-07,Hadir
2898,240000797,MK02,2026-05-07,Hadir
2899,240000790,MK08,2026-05-07,Hadir
2900,240004425,MK06,2026-05-07,Hadir
2901,240004813,MK04,2026-05-07,Hadir
2902,240003096,MK01,2026-05-07,Hadir
2903,240000590,MK01,2026-05-07,Tidak Hadir
2904,240003896,MK08,2026-05-07,Hadir
2905,240001636,MK08,2026-05-07,Tidak Hadir
2906,240001782,MK09,2026-05-07,Tidak Hadir
2907,240003492,MK04,2026-05-07,Hadir
2908,240004888,MK01,2026-05-07,Tidak Hadir
2909,240002605,MK02,2026-05-07,Hadir
2910,240003817,MK07,2026-05-07,Hadir
2911,240004312,MK08,2026-05-07,Hadir
2912,240002055,MK05,2026-05-07,Hadir
2913,240002534,MK08,2026-05-07,Hadir
2914,240000902,MK09,2026-05-07,Hadir
2915,240004752,MK06,2026-05-07,Hadir
2916,240001489,MK02,2026-05-07,Tidak Hadir
2917,240002562,MK04,2026-05-07,Hadir
2918,240001995,MK05,2026-05-07,Hadir
2919,240002242,MK07,2026-05-07,Hadir
2920,240000217,MK06,2026-05-07,Hadir
2921,240002965,MK02,2026-05-07,Tidak Hadir
2922,240004929,MK06,2026-05-07,Tidak Hadir
2923,240003726,MK07,2026-05-07,Hadir
2924,240004241,MK07,2026-05-07,Hadir
2925,240002351,MK08,2026-05-07,Hadir
2926,240003123,MK03,2026-05-07,Hadir
2927,240003856,MK03,2026-05-07,Hadir
2928,240002401,MK03,2026-05-07,Hadir
2929,240004607,MK08,2026-05-07,Hadir
2930,240002787,MK04,2026-05-07,Hadir
2931,240000473,MK07,2026-05-07,Hadir
2932,240003635,MK09,2026-05-07,Hadir
2933,240004611,MK08,2026-05-07,Hadir
2934,240000390,MK06,2026-05-07,Hadir
2935,240000254,MK03,2026-05-07,Hadir
2936,240004765,MK07,2026-05-07,Hadir
2937,240002904,MK06,2026-05-07,Hadir
2938,240003525,MK05,2026-05-07,Hadir
2939,240003752,MK04,2026-05-07,Hadir
2940,240003071,MK09,2026-05-07,Hadir
2941,240003129,MK04,2026-05-07,Hadir
2942,240001641,MK09,2026-05-07,Hadir
2943,240001000,MK09,2026-05-07,Hadir
2944,240000108,MK04,2026-05-07,Hadir
2945,240000114,MK03,2026-05-07,Hadir
2946,240002986,MK08,2026-05-07,Hadir
2947,240001739,MK02,2026-05-07,Hadir
2948,240000960,MK08,2026-05-07,Hadir
2949,240003206,MK09,2026-05-07,Hadir
2950,240004728,MK03,2026-05-07,Hadir
2951,240002780,MK09,2026-05-07,Hadir
2952,240000642,MK09,2026-05-07,Hadir
2953,240003070,MK03,2026-05-07,Tidak Hadir
2954,240000263,MK06,2026-05-07,Hadir
2955,240001990,MK01,2026-05-07,Hadir
2956,240001473,MK01,2026-05-07,Hadir
2957,240004608,MK08,2026-05-07,Hadir
2958,240004423,MK06,2026-05-07,Hadir
2959,240000460,MK06,2026-05-07,Hadir
2960,240000048,MK07,2026-05-07,Hadir
2961,240001258,MK08,2026-05-07,Hadir
2962,240001834,MK08,2026-05-07,Hadir
2963,240001580,MK06,2026-05-07,Hadir
2964,240003057,MK06,2026-05-07,Hadir
2965,240003033,MK10,2026-05-07,Hadir
2966,240000437,MK09,2026-05-07,Tidak Hadir
2967,240002725,MK08,2026-05-07,Hadir
2968,240000433,MK06,2026-05-07,Hadir
2969,240000792,MK06,2026-05-07,Hadir
2970,240003115,MK05,2026-05-07,Hadir
2971,240004701,MK01,2026-05-07,Hadir
2972,240004696,MK08,2026-05-07,Tidak Hadir
2973,240002715,MK08,2026-05-07,Hadir
2974,240002042,MK03,2026-05-07,Hadir
2975,240002553,MK01,2026-05-07,Hadir
2976,240003099,MK08,2026-05-07,Hadir
2977,240001434,MK03,2026-05-07,Hadir
2978,240003129,MK02,2026-05-07,Hadir
2979,240004055,MK05,2026-05-07,Hadir
2980,240000649,MK03,2026-05-07,Hadir
2981,240000422,MK08,2026-05-07,Hadir
2982,240002556,MK06,2026-05-07,Hadir
2983,240000023,MK10,2026-05-07,Hadir
2984,240001886,MK10,2026-05-07,Hadir
2985,240004615,MK08,2026-05-07,Hadir
2986,240004665,MK01,2026-05-07,Hadir
2987,240001708,MK06,2026-05-07,Tidak Hadir
2988,240001003,MK07,2026-05-07,Hadir
2989,240000292,MK03,2026-05-07,Hadir
2990,240001230,MK01,2026-05-07,Hadir
2991,240001728,MK08,2026-05-07,Hadir
2992,240001928,MK02,2026-05-07,Hadir
2993,240002296,MK05,2026-05-07,Hadir
2994,240004816,MK02,2026-05-07,Hadir
2995,240001070,MK09,2026-05-07,Hadir
2996,240003135,MK01,2026-05-07,Hadir
2997,240001161,MK09,2026-05-07,Hadir
2998,240003335,MK04,2026-05-07,Hadir
2999,240001591,MK10,2026-05-07,Hadir
3000,240001393,MK06,2026-05-07,Hadir
3001,240003091,MK04,2026-05-07,Hadir
3002,240002550,MK07,2026-05-07,Hadir
3003,240004289,MK09,2026-05-07,Tidak Hadir
3004,240001147,MK08,2026-05-07,Tidak Hadir
3005,240001122,MK01,2026-05-07,Hadir
3006,240003783,MK02,2026-05-07,Hadir
3007,240001515,MK08,2026-05-07,Hadir
3008,240001716,MK05,2026-05-07,Hadir
3009,240004290,MK07,2026-05-07,Tidak Hadir
3010,240000773,MK07,2026-05-07,Hadir
3011,240001567,MK09,2026-05-07,Hadir
3012,240002177,MK06,2026-05-07,Hadir
3013,240004537,MK08,2026-05-07,Hadir
3014,240003181,MK04,2026-05-07,Hadir
3015,240003381,MK05,2026-05-07,Tidak Hadir
3016,240002070,MK01,2026-05-07,Hadir
3017,240003442,MK01,2026-05-07,Hadir
3018,240004371,MK08,2026-05-07,Hadir
3019,240000985,MK07,2026-05-07,Hadir
3020,240000227,MK05,2026-05-07,Hadir
3021,240000852,MK10,2026-05-07,Hadir
3022,240004757,MK07,2026-05-07,Hadir
3023,240003271,MK09,2026-05-07,Hadir
3024,240002370,MK04,2026-05-07,Hadir
3025,240003063,MK09,2026-05-07,Hadir
3026,240000454,MK06,2026-05-07,Hadir
3027,240001794,MK10,2026-05-07,Hadir
3028,240000336,MK10,2026-05-07,Hadir
3029,240002040,MK05,2026-05-07,Hadir
3030,240002101,MK06,2026-05-07,Hadir
3031,240001456,MK07,2026-05-07,Hadir
3032,240001495,MK09,2026-05-07,Hadir
3033,240004762,MK02,2026-05-07,Hadir
3034,240000463,MK01,2026-05-07,Hadir
3035,240004855,MK05,2026-05-07,Hadir
3036,240003588,MK08,2026-05-07,Hadir
3037,240001665,MK07,2026-05-07,Hadir
3038,240004320,MK01,2026-05-07,Hadir
3039,240000086,MK05,2026-05-07,Tidak Hadir
3040,240004642,MK01,2026-05-07,Hadir
3041,240003847,MK08,2026-05-07,Hadir
3042,240004422,MK06,2026-05-07,Hadir
3043,240000776,MK09,2026-05-07,Hadir
3044,240001647,MK10,2026-05-07,Hadir
3045,240004220,MK02,2026-05-07,Hadir
3046,240002135,MK01,2026-05-07,Hadir
3047,240002859,MK01,2026-05-07,Hadir
3048,240001265,MK10,2026-05-07,Hadir
3049,240002427,MK05,2026-05-07,Hadir
3050,240000598,MK06,2026-05-07,Hadir
3051,240004160,MK06,2026-05-07,Tidak Hadir
3052,240000969,MK05,2026-05-07,Hadir
3053,240003612,MK02,2026-05-07,Hadir
3054,240000045,MK08,2026-05-07,Hadir
3055,240000530,MK05,2026-05-07,Hadir
3056,240004787,MK04,2026-05-07,Hadir
3057,240001573,MK09,2026-05-07,Tidak Hadir
3058,240002419,MK07,2026-05-07,Hadir
3059,240000312,MK05,2026-05-07,Hadir
3060,240001892,MK02,2026-05-07,Hadir
3061,240003744,MK01,2026-05-07,Hadir
3062,240001661,MK05,2026-05-07,Hadir
3063,240002247,MK08,2026-05-07,Hadir
3064,240001139,MK03,2026-05-07,Hadir
3065,240001847,MK05,2026-05-07,Hadir
3066,240002419,MK09,2026-05-07,Hadir
3067,240004665,MK01,2026-05-07,Hadir
3068,240004451,MK06,2026-05-07,Hadir
3069,240002749,MK09,2026-05-07,Hadir
3070,240001880,MK08,2026-05-07,Hadir
3071,240000200,MK01,2026-05-07,Hadir
3072,240002754,MK09,2026-05-07,Hadir
3073,240004849,MK07,2026-05-07,Tidak Hadir
3074,240002229,MK03,2026-05-07,Hadir
3075,240000700,MK01,2026-05-07,Hadir
3076,240002420,MK01,2026-05-07,Tidak Hadir
3077,240000332,MK05,2026-05-07,Tidak Hadir
3078,240000687,MK09,2026-05-07,Tidak Hadir
3079,240000335,MK07,2026-05-07,Hadir
3080,240001879,MK02,2026-05-07,Hadir
3081,240000682,MK08,2026-05-07,Hadir
3082,240001850,MK09,2026-05-07,Hadir
3083,240001771,MK06,2026-05-07,Hadir
3084,240001513,MK03,2026-05-07,Hadir
3085,240004924,MK07,2026-05-07,Tidak Hadir
3086,240002961,MK04,2026-05-07,Hadir
3087,240002533,MK01,2026-05-07,Hadir
3088,240000682,MK01,2026-05-07,Hadir
3089,240000499,MK09,2026-05-07,Hadir
3090,240002832,MK06,2026-05-07,Hadir
3091,240001141,MK07,2026-05-07,Hadir
3092,240002662,MK05,2026-05-07,Hadir
3093,240003911,MK08,2026-05-07,Hadir
3094,240003765,MK01,2026-05-07,Hadir
3095,240004978,MK03,2026-05-07,Hadir
3096,240003693,MK08,2026-05-07,Hadir
3097,240001620,MK05,2026-05-07,Hadir
3098,240002992,MK07,2026-05-07,Hadir
3099,240002530,MK07,2026-05-07,Hadir
3100,240003707,MK03,2026-05-07,Hadir
3101,240003297,MK09,2026-05-07,Hadir
3102,240002542,MK02,2026-05-07,Tidak Hadir
3103,240004979,MK06,2026-05-07,Hadir
3104,240003519,MK03,2026-05-07,Hadir
3105,240001608,MK01,2026-05-07,Hadir
3106,240004840,MK06,2026-05-07,Hadir
3107,240004006,MK07,2026-05-07,Hadir
3108,240001471,MK08,2026-05-07,Hadir
3109,240001794,MK05,2026-05-07,Hadir
3110,240003234,MK08,2026-05-07,Hadir
3111,240002576,MK02,2026-05-07,Hadir
3112,240001101,MK03,2026-05-07,Hadir
3113,240001782,MK10,2026-05-07,Hadir
3114,240004821,MK04,2026-05-07,Hadir
3115,240002534,MK04,2026-05-07,Hadir
3116,240003860,MK03,2026-05-07,Hadir
3117,240000293,MK07,2026-05-07,Hadir
3118,240001930,MK10,2026-05-07,Hadir
3119,240000831,MK01,2026-05-07,Hadir
3120,240003835,MK01,2026-05-07,Hadir
3121,240001276,MK03,2026-05-07,Hadir
3122,240001753,MK06,2026-05-07,Hadir
3123,240001965,MK07,2026-05-07,Tidak Hadir
3124,240001382,MK06,2026-05-07,Hadir
3125,240003520,MK08,2026-05-07,Hadir
3126,240002962,MK07,2026-05-07,Tidak Hadir
